OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
March,Saturday,2020,21,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38881084295745,43.656356695460445,1,0,0,0,0
March,Saturday,2020,14,D31,,NO,YES,NO,155,Downsview (155),-79.48012204386855,43.72746364833016,1,0,0,0,0
March,Saturday,2020,20,D52,,YES,NO,NO,170,Yonge-Bay Corridor (170),-79.38247084224005,43.64529468439835,1,0,0,0,0
March,Saturday,2020,16,D55,,NO,NO,YES,064,Woodbine Corridor (64),-79.31927142548184,43.672888294852314,1,0,0,0,0
March,Saturday,2020,5,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38616184430911,43.6577625968664,1,0,0,0,0
March,Saturday,2020,15,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.47674090114616,43.68160471249908,1,0,0,0,0
March,Saturday,2020,16,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45130621630454,43.723657055150866,1,0,0,0,0
March,Saturday,2020,11,D55,,NO,NO,YES,062,East End-Danforth (62),-79.29067965825607,43.687019929295964,1,0,0,0,0
March,Saturday,2020,15,D31,,NO,NO,YES,027,York University Heights (27),-79.49439581224932,43.78149547981646,1,0,0,0,0
March,Saturday,2020,13,D11,,NO,NO,YES,088,High Park North (88),-79.4740368203716,43.6516352483264,1,0,0,0,0
March,Saturday,2020,3,D52,,NO,YES,NO,078,Kensington-Chinatown (78),-79.39793503569493,43.65296189280764,1,0,0,0,0
March,Saturday,2020,14,D12,,NO,NO,YES,028,Rustic (28),-79.50616924282167,43.71013684643956,1,0,0,0,0
March,Saturday,2020,15,D33,,NO,NO,YES,052,Bayview Village (52),-79.37046902330704,43.76833579571341,1,0,0,0,0
March,Saturday,2020,10,D13,,NO,NO,YES,096,Casa Loma (96),-79.41575803759847,43.67670702250822,1,0,0,0,0
March,Saturday,2020,14,D43,,NO,YES,YES,136,West Hill (136),-79.17935471326595,43.7747492922612,1,0,0,0,0
March,Saturday,2020,20,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.33341822588478,43.72562873501868,1,0,0,0,0
March,Saturday,2020,3,D12,,NO,NO,YES,028,Rustic (28),-79.50378934712265,43.702878854542554,1,0,0,0,0
March,Saturday,2020,19,D55,,NO,YES,NO,070,South Riverdale (70),-79.3400772837919,43.661059618916475,1,0,0,0,0
March,Saturday,2020,20,D33,,NO,YES,NO,042,Banbury-Don Mills (42),-79.33450162444024,43.7308835237869,1,0,0,0,0
March,Saturday,2020,15,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.55247871146365,43.70922399170647,1,0,0,0,0
March,Saturday,2020,17,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30065157567259,43.76115142489137,1,0,0,0,0
March,Saturday,2020,11,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.45134381621752,43.64586529930601,1,0,0,0,0
March,Saturday,2020,14,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.22706863478842,43.76439461903354,1,0,0,0,0
March,Saturday,2020,1,D13,,NO,NO,YES,107,Oakwood Village (107),-79.43821041047543,43.68591249172005,1,0,0,0,0
March,Saturday,2020,13,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.5883384041939,43.75622878374969,1,0,0,0,0
March,Saturday,2020,13,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.5883384041939,43.75622878374969,1,0,0,0,0
March,Saturday,2020,13,D33,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,1,0,0,0,0
March,Saturday,2020,12,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.40848523102595,43.70462309353337,1,0,0,0,0
March,Saturday,2020,18,D33,,NO,YES,NO,047,Don Valley Village (47),-79.34374645651901,43.77588191564331,1,0,0,0,0
March,Saturday,2020,12,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.41849334892314,43.77913089919968,1,0,0,0,0
March,Saturday,2020,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.23828007105092,43.792764187404416,1,0,0,0,0
March,Saturday,2020,12,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55765719031051,43.61824241193362,1,0,0,0,0
March,Saturday,2020,19,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.52681031177306,43.62089701230159,1,0,0,0,0
March,Saturday,2020,13,D12,,NO,NO,YES,090,Junction Area (90),-79.46759501770863,43.672467741215,1,0,0,0,0
March,Saturday,2020,13,D55,,NO,NO,YES,058,Old East York (58),-79.33963622735183,43.69557020518646,1,0,0,0,0
March,Saturday,2020,13,D53,,NO,NO,YES,055,Thorncliffe Park (55),-79.36348140259248,43.71036836631147,1,0,0,0,0
March,Saturday,2020,12,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29471819616803,43.745372143718285,1,0,0,0,0
March,Saturday,2020,10,D13,,NO,NO,YES,102,Forest Hill North (102),-79.43904159078797,43.698109366034366,1,0,0,0,0
March,Saturday,2020,12,D55,,NO,YES,NO,058,Old East York (58),-79.33963622735183,43.69557020518646,1,0,0,0,0
March,Saturday,2020,12,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.33795325846107,43.75776741515415,1,0,0,0,0
March,Saturday,2020,13,D41,,NO,YES,NO,126,Dorset Park (126),-79.27877690190728,43.77017884229359,1,0,0,0,0
March,Saturday,2020,12,D43,,NO,YES,NO,136,West Hill (136),-79.18284860837016,43.76915259979652,1,0,0,0,0
March,Saturday,2020,11,D12,,NO,NO,YES,028,Rustic (28),-79.50423324552794,43.70447355224308,1,0,0,0,0
March,Saturday,2020,11,D41,,NO,NO,YES,126,Dorset Park (126),-79.27230851155326,43.77130574848365,1,0,0,0,0
March,Saturday,2020,10,D23,,NO,NO,YES,007,Willowridge-Martingrove-Richview (7),-79.53085307645426,43.6918622842442,1,0,0,0,0
March,Saturday,2020,21,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37586124929459,43.65494689405061,1,0,0,0,0
March,Saturday,2020,11,D11,,NO,NO,YES,090,Junction Area (90),-79.4650425271394,43.666578858388135,1,0,0,0,0
March,Saturday,2020,20,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.39353494443709,43.667256507135,1,0,0,0,0
March,Saturday,2020,19,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.584959664527,43.67833676691915,1,0,0,0,0
March,Saturday,2020,20,D14,,NO,NO,YES,085,South Parkdale (85),-79.43243682251976,43.63967428614775,1,0,0,0,0
March,Saturday,2020,10,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.58033607073926,43.73970237317062,1,0,0,0,0
March,Saturday,2020,13,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.60907467806327,43.73223294272991,1,0,0,0,0
March,Saturday,2020,9,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.28344591736287,43.797048912204545,1,0,0,0,0
March,Saturday,2020,19,D12,,YES,NO,NO,111,Rockcliffe-Smythe (111),-79.48208659891681,43.68060391274556,1,0,1,0,0
March,Saturday,2020,18,D32,,NO,NO,YES,027,York University Heights (27),-79.47233964606308,43.758454669359494,1,0,0,0,0
March,Saturday,2020,17,D31,,YES,NO,NO,154,Oakdale-Beverley Heights (154),-79.50477434913118,43.726846155133664,1,0,0,0,0
March,Saturday,2020,17,D31,,YES,NO,NO,025,Glenfield-Jane Heights (25),-79.51320988965858,43.739384543601766,1,0,1,0,0
March,Saturday,2020,16,D41,,YES,NO,NO,122,Birchcliffe-Cliffside (122),-79.27092807055557,43.687767138689644,1,0,0,0,0
March,Saturday,2020,16,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29291976707654,43.709414591668256,1,0,0,0,0
March,Saturday,2020,15,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.25435439165943,43.699122629167796,1,0,0,0,0
March,Saturday,2020,16,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.40895053226822,43.656222698310074,1,0,0,1,0
March,Saturday,2020,15,D31,,YES,NO,NO,023,Pelmo Park-Humberlea (23),-79.53778393242587,43.717161431240974,1,0,0,0,0
March,Saturday,2020,14,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.27297430781503,43.77296134702282,1,0,0,0,0
March,Saturday,2020,15,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.5926513973722,43.71647729253733,1,0,1,0,0
March,Saturday,2020,13,D43,,NO,NO,YES,142,Woburn North (142),-79.23493836273295,43.77576920367464,1,0,0,0,0
March,Saturday,2020,10,D41,,YES,NO,NO,119,Wexford/Maryvale (119),-79.3050045645817,43.73038724525627,1,0,0,0,0
March,Saturday,2020,10,D42,,NO,NO,YES,130,Milliken (130),-79.2778138236636,43.82644125055669,1,0,1,0,0
March,Saturday,2020,10,D55,,YES,NO,NO,120,Clairlea-Birchmount (120),-79.30061636350149,43.71979806577026,1,0,0,0,1
March,Saturday,2020,10,D55,,NO,NO,YES,063,The Beaches (63),-79.30483843472001,43.66628740545842,1,0,1,0,0
March,Saturday,2020,5,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.41597703015562,43.66409440868273,1,0,0,0,0
March,Saturday,2020,2,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.3699125506122,43.6457897848934,1,0,0,0,0
March,Saturday,2020,1,D55,,NO,YES,NO,066,Danforth (66),-79.32494443377223,43.68659121354338,1,0,0,0,0
March,Saturday,2020,0,D22,,NO,YES,YES,016,Stonegate-Queensway (16),-79.50884661951562,43.62496627759807,1,0,0,0,0
March,Saturday,2020,12,D43,,NO,YES,NO,156,Bendale-Glen Andrew (156),-79.25739974834616,43.77035006718857,1,0,0,0,0
March,Sunday,2020,17,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.52423881673926,43.62151041631318,1,0,0,0,0
March,Sunday,2020,21,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.47805104137855,43.708655150871394,1,0,0,0,0
March,Sunday,2020,4,D14,,NO,YES,YES,081,Trinity-Bellwoods (81),-79.41999282666772,43.643961487410905,1,0,0,0,0
March,Sunday,2020,17,D42,,NO,NO,YES,146,Malvern East (146),-79.19905466857112,43.8002900921876,1,0,0,0,0
March,Sunday,2020,17,D32,,NO,NO,YES,027,York University Heights (27),-79.47145783710086,43.76782295794078,1,0,0,0,0
March,Sunday,2020,17,D53,,NO,NO,YES,103,Lawrence Park South (103),-79.40310163298854,43.71678788035905,1,0,0,0,0
March,Sunday,2020,15,D14,,NO,NO,YES,162,West Queen West (162),-79.41884582705006,43.644169687393216,1,0,0,0,0
March,Sunday,2020,19,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38170524337946,43.65188949099311,1,0,0,0,0
March,Sunday,2020,5,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38170524337946,43.65188949099311,1,0,0,0,0
March,Sunday,2020,14,D55,,NO,NO,YES,065,Greenwood-Coxwell (65),-79.32824822700546,43.682360904595335,1,0,0,0,0
March,Sunday,2020,16,D41,,NO,YES,YES,122,Birchcliffe-Cliffside (122),-79.25292789534159,43.70152472545758,1,0,0,0,0
March,Sunday,2020,19,D55,,NO,NO,YES,069,Blake-Jones (69),-79.3417816084041,43.67953807627558,1,0,0,0,0
March,Sunday,2020,15,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.35975465863761,43.65076298986656,1,0,0,0,0
March,Sunday,2020,15,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.28726718379687,43.72693556480138,1,0,0,0,0
March,Sunday,2020,16,D14,,NO,NO,YES,085,South Parkdale (85),-79.42735822421264,43.63895588349699,1,0,0,0,0
March,Sunday,2020,11,D42,,NO,YES,NO,147,L'Amoreaux West (147),-79.33172587929167,43.798515592107705,1,0,0,0,0
March,Sunday,2020,15,D55,,NO,NO,YES,062,East End-Danforth (62),-79.28821955617104,43.68043943817849,1,0,0,0,0
March,Sunday,2020,14,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.28826359326524,43.783289338571876,1,0,0,0,0
March,Sunday,2020,14,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.47805104137855,43.708655150871394,1,0,0,0,0
March,Sunday,2020,14,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26309841359412,43.77533695503795,1,0,0,0,0
March,Sunday,2020,14,D55,,NO,YES,NO,061,Taylor-Massey (61),-79.30077465370566,43.69300801717174,1,0,0,0,0
March,Sunday,2020,20,D55,,NO,NO,YES,044,Flemingdon Park (44),-79.33198682919883,43.71943975205952,1,0,0,0,0
March,Sunday,2020,15,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.34696684990557,43.7557658109377,1,0,0,0,0
March,Sunday,2020,11,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.46983691358491,43.6371382051061,1,0,1,0,0
March,Sunday,2020,14,D52,,NO,NO,YES,168,Downtown Yonge East (168),-79.38091294638609,43.656324795428525,1,0,0,0,0
March,Sunday,2020,11,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.44480641583858,43.78103719457743,1,0,0,0,0
March,Sunday,2020,18,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25424114074588,43.77663626761306,1,0,0,0,0
March,Sunday,2020,14,D43,,NO,YES,NO,142,Woburn North (142),-79.2338520249659,43.78178169646291,1,0,0,0,0
March,Sunday,2020,1,D43,,NO,YES,NO,156,Bendale-Glen Andrew (156),-79.25424114074588,43.77663626761306,1,0,0,0,0
March,Sunday,2020,12,D41,,NO,NO,YES,126,Dorset Park (126),-79.28372299434183,43.77317423813503,1,0,0,0,0
March,Sunday,2020,11,D42,,NO,YES,YES,144,Morningside Heights (144),-79.19905466857112,43.8002900921876,1,0,0,0,0
March,Sunday,2020,12,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,1,0,0,0,0
March,Sunday,2020,10,D14,,NO,YES,NO,095,Annex (95),-79.42033653302846,43.67185801870851,1,0,0,0,0
March,Sunday,2020,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.26835251822989,43.78761246300329,1,0,0,0,0
March,Sunday,2020,19,D42,,NO,NO,YES,144,Morningside Heights (144),-79.19905466857112,43.8002900921876,1,0,0,0,0
March,Sunday,2020,12,D31,,NO,NO,YES,021,Humber Summit (21),-79.55293379405703,43.75144498737536,1,0,0,0,0
March,Sunday,2020,12,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.32290286838588,43.77526402073118,1,0,0,0,0
March,Sunday,2020,10,D51,,NO,NO,YES,071,Cabbagetown-South St.James Town (71),-79.36995595677494,43.66557740468112,1,0,0,0,0
March,Sunday,2020,11,D12,,NO,NO,YES,091,Weston-Pelham Park (91),-79.46303931705476,43.67358003425494,1,0,0,0,0
March,Sunday,2020,9,D53,,NO,NO,YES,095,Annex (95),-79.39413274468478,43.668719909127,1,0,1,0,0
March,Sunday,2020,8,D43,,YES,NO,NO,136,West Hill (136),-79.18621380674915,43.7684035984007,1,0,0,0,0
March,Sunday,2020,6,D51,,NO,NO,YES,073,Moss Park (73),-79.37322385064546,43.653724792828484,1,0,1,0,0
March,Sunday,2020,20,D53,,NO,NO,YES,174,South Eglinton-Davisville (174),-79.39457895333224,43.70501161642431,1,0,0,0,0
March,Sunday,2020,17,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.4074343345435,43.701833100999075,1,0,0,0,0
March,Sunday,2020,21,D43,,NO,YES,NO,143,West Rouge (143),-79.14340319024697,43.795989052465906,1,0,1,0,0
March,Sunday,2020,18,D55,,NO,NO,YES,069,Blake-Jones (69),-79.33729871491835,43.680429186256305,1,0,0,0,0
March,Sunday,2020,23,D51,,NO,NO,YES,070,South Riverdale (70),-79.35058676492287,43.6430468821505,1,0,0,0,0
March,Sunday,2020,13,D53,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42813389617652,43.71232996479434,1,0,0,0,0
March,Sunday,2020,4,D12,,NO,YES,NO,029,Maple Leaf (29),-79.4859367407559,43.716265546574,1,0,0,0,0
March,Sunday,2020,8,D42,,NO,YES,NO,118,Tam O'Shanter-Sullivan (118),-79.29610528341945,43.77917673282232,1,0,0,0,0
March,Sunday,2020,14,D43,,NO,NO,YES,142,Woburn North (142),-79.23203375108395,43.75933219884877,1,0,0,0,0
March,Sunday,2020,0,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.60420741329722,43.706026538413205,1,0,0,0,0
March,Sunday,2020,16,D43,,NO,NO,YES,134,Highland Creek (134),-79.16639451721227,43.78604898333893,1,0,0,0,0
March,Sunday,2020,17,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.28093218085318,43.7120170948085,1,0,0,0,0
March,Sunday,2020,17,D42,,NO,NO,YES,130,Milliken (130),-79.2611420454335,43.83429806069587,1,0,0,0,0
March,Sunday,2020,22,D55,,YES,YES,NO,044,Flemingdon Park (44),-79.33736982478366,43.716536357558816,1,0,0,0,0
March,Sunday,2020,19,D43,,NO,YES,YES,142,Woburn North (142),-79.23574718873778,43.77064280849994,1,0,0,0,0
March,Sunday,2020,9,D31,,NO,YES,NO,022,Humbermede (22),-79.54833219099969,43.748790081742314,1,0,0,0,0
March,Sunday,2020,13,D13,,NO,NO,YES,108,Briar Hill-Belgravia (108),-79.45205138193454,43.69649456529334,0,0,0,0,0
March,Sunday,2020,12,D42,,NO,NO,YES,145,Malvern West (145),-79.23491937441163,43.794656790798165,1,0,0,0,0
March,Sunday,2020,17,D13,,NO,NO,YES,107,Oakwood Village (107),-79.44278558784455,43.69729606471763,1,0,0,0,0
March,Sunday,2020,19,D43,,NO,NO,YES,123,Cliffcrest (123),-79.24034222689977,43.71816409866497,1,0,0,0,0
March,Sunday,2020,19,D22,,NO,NO,YES,158,Islington (158),-79.56001027688133,43.646340411303456,1,0,0,0,0
March,Sunday,2020,1,D14,,NO,YES,YES,163,Fort York-Liberty Village (163),-79.41734662754982,43.640965383054464,1,0,0,0,0
March,Sunday,2020,13,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.34502851622605,43.73682870953581,1,0,0,0,0
March,Sunday,2020,14,D32,,NO,NO,YES,105,Lawrence Park North (105),-79.4032752404935,43.72917647551669,1,0,0,0,0
March,Sunday,2020,10,D55,,YES,NO,NO,044,Flemingdon Park (44),-79.33444422989193,43.709988375995394,1,0,0,0,1
March,Sunday,2020,9,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.32964024221637,43.73996091770656,1,0,0,0,0
March,Sunday,2020,10,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38710144307763,43.65500779411153,1,0,0,0,0
March,Sunday,2020,13,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.32290286838588,43.77526402073118,1,0,0,0,0
March,Sunday,2020,12,D43,,NO,YES,NO,143,West Rouge (143),-79.13914606257161,43.78821136394513,1,0,0,0,0
March,Sunday,2020,12,D55,,NO,NO,YES,065,Greenwood-Coxwell (65),-79.33236832170581,43.68147619661608,1,0,0,0,0
March,Sunday,2020,0,D41,,NO,YES,NO,124,Kennedy Park (124),-79.25445612360136,43.72919048705261,1,0,0,0,0
March,Sunday,2020,20,D22,,NO,YES,NO,159,Etobicoke City Centre (159),-79.55690958640538,43.61015060503421,1,0,0,0,0
March,Sunday,2020,12,D51,,NO,YES,NO,167,Church-Wellesley (167),-79.3867607489655,43.670232809825116,1,0,0,0,0
March,Sunday,2020,20,D23,,NO,YES,NO,004,Rexdale-Kipling (4),-79.56667255625318,43.71171531007552,1,0,0,1,0
March,Sunday,2020,20,D43,,NO,YES,NO,142,Woburn North (142),-79.24684238346453,43.76007747939474,1,0,0,0,0
March,Sunday,2020,22,D55,,YES,NO,NO,066,Danforth (66),-79.32461013354167,43.68579051333108,1,0,0,0,0
March,Sunday,2020,20,D41,,YES,NO,NO,138,Eglinton East (138),-79.25999242699181,43.73894737870299,1,0,0,0,0
March,Sunday,2020,20,D53,,YES,YES,NO,097,Yonge-St.Clair (97),-79.39975795554666,43.682519636929754,1,0,0,0,0
March,Sunday,2020,19,D32,,NO,NO,YES,035,Westminster-Branson (35),-79.44820651262957,43.77284860533604,1,0,0,0,0
March,Sunday,2020,18,D11,,YES,NO,NO,171,Junction-Wallace Emerson (171),-79.44172871949598,43.658556111570206,1,0,1,0,0
March,Sunday,2020,17,D43,,YES,NO,NO,157,Bendale South (157),-79.24445506682561,43.74954247711645,1,0,0,0,0
March,Sunday,2020,17,D55,,YES,NO,NO,063,The Beaches (63),-79.32842319762746,43.659231141961236,1,0,0,0,0
March,Sunday,2020,15,D33,,YES,NO,NO,046,Pleasant View (46),-79.32669896716445,43.77466901972735,1,0,1,0,0
March,Sunday,2020,14,D14,,NO,YES,NO,081,Trinity-Bellwoods (81),-79.4247075250962,43.64943699408963,1,0,0,0,0
March,Sunday,2020,14,D41,1.0,NO,NO,NO,120,Clairlea-Birchmount (120),-79.26437219617353,43.712328207818175,1,1,0,0,0
March,Sunday,2020,13,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.34147791513855,43.732374416154265,1,0,1,0,0
March,Sunday,2020,11,D14,,YES,NO,NO,163,Fort York-Liberty Village (163),-79.41706572764345,43.634336276233704,1,0,1,0,1
March,Sunday,2020,11,D33,,YES,NO,NO,048,Hillcrest Village (48),-79.3428131082099,43.804844425931215,1,0,1,0,0
March,Sunday,2020,11,D43,,YES,NO,NO,141,Golfdale-Cedarbrae-Woburn (141),-79.205648619286,43.764061994191145,1,0,0,0,0
March,Sunday,2020,4,D11,,YES,NO,NO,090,Junction Area (90),-79.47887932054583,43.665560559366504,1,0,1,0,0
March,Sunday,2020,3,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.61260709542857,43.720416361635486,1,0,0,0,0
March,Sunday,2020,1,D51,,YES,NO,NO,071,Cabbagetown-South St.James Town (71),-79.37670375122408,43.66242040152412,1,0,0,0,0
March,Sunday,2020,7,D51,,NO,NO,YES,073,Moss Park (73),-79.37453055088848,43.65706729617105,1,0,0,0,0
March,Sunday,2020,12,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.46892879461014,43.68778319326458,1,0,0,0,0
March,Sunday,2020,21,D55,,NO,NO,YES,066,Danforth (66),-79.32461013354167,43.68579051333108,1,0,0,0,0
March,Sunday,2020,20,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.27154047111925,43.68922503633753,1,0,0,0,0
March,Sunday,2020,20,D53,,NO,NO,YES,173,North Toronto (173),-79.39898134140446,43.709588497285964,1,0,0,0,0
March,Sunday,2020,16,D13,,NO,NO,YES,107,Oakwood Village (107),-79.43868120823112,43.687128788319654,1,0,0,0,0
March,Sunday,2020,17,D43,,NO,NO,YES,134,Highland Creek (134),-79.1959828721154,43.791227193227655,1,0,0,0,0
March,Sunday,2020,17,D53,,YES,NO,NO,100,Yonge-Eglinton (100),-79.4074343345435,43.701833100999075,1,0,0,0,0
March,Sunday,2020,20,D42,,NO,NO,YES,145,Malvern West (145),-79.2344892748417,43.797038992908114,1,0,0,0,0
March,Sunday,2020,20,D42,,NO,NO,YES,129,Agincourt North (129),-79.25769085388117,43.809911366498525,1,0,0,0,0
March,Sunday,2020,15,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.53080659585216,43.6430330658674,1,0,0,0,0
March,Sunday,2020,3,D33,,NO,NO,YES,150,Fenside-Parkwoods (150),-79.32769646504434,43.76067751929052,1,0,0,0,0
March,Sunday,2020,20,D51,,NO,NO,YES,073,Moss Park (73),-79.37234885050398,43.65155039065402,1,0,0,0,0
March,Sunday,2020,18,D42,,NO,NO,YES,130,Milliken (130),-79.2980958061484,43.819978518883524,1,0,0,0,0
March,Sunday,2020,21,D41,,NO,NO,YES,124,Kennedy Park (124),-79.26756590972838,43.731227579906204,1,0,0,0,0
March,Monday,2020,1,D31,,NO,NO,YES,022,Humbermede (22),-79.54833219099969,43.748790081742314,1,0,0,0,0
March,Monday,2020,12,D51,,NO,YES,NO,074,North St.James Town (74),-79.3783339514245,43.66628190538561,1,0,0,0,0
March,Monday,2020,1,D43,,NO,YES,NO,134,Highland Creek (134),-79.19706296962214,43.796507492862325,1,0,0,0,0
March,Monday,2020,9,D11,,NO,NO,YES,090,Junction Area (90),-79.46453462570446,43.66541435441993,1,0,0,0,0
March,Monday,2020,8,D31,,NO,NO,YES,027,York University Heights (27),-79.4864081970644,43.74479562250571,1,0,0,0,0
March,Monday,2020,13,D51,,NO,NO,YES,071,Cabbagetown-South St.James Town (71),-79.36020527030306,43.67025301637713,1,0,0,0,0
March,Monday,2020,14,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.24914810504751,43.706567617052784,1,0,0,0,0
March,Monday,2020,20,D14,,NO,NO,YES,084,Little Portugal (84),-79.42282962572214,43.641245685077315,1,0,1,0,0
March,Monday,2020,12,D31,,NO,NO,YES,027,York University Heights (27),-79.50992621873453,43.775527189147816,1,0,1,0,0
March,Monday,2020,9,D11,,NO,YES,NO,090,Junction Area (90),-79.4650425271394,43.666578858388135,1,0,0,0,0
March,Monday,2020,13,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.58724350056441,43.709059645143284,1,0,0,0,0
March,Monday,2020,10,D31,,NO,NO,YES,027,York University Heights (27),-79.49385301226792,43.76098036560308,1,0,0,0,0
March,Monday,2020,12,D43,,NO,NO,YES,142,Woburn North (142),-79.2338520249659,43.78178169646291,1,0,0,0,0
March,Monday,2020,7,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38686464038184,43.649250188353776,1,0,0,0,0
March,Monday,2020,12,D11,,NO,NO,YES,087,High Park-Swansea (87),-79.45696171434491,43.64664640195984,1,0,0,0,0
March,Monday,2020,10,D52,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.38067854343488,43.640999879880496,1,0,0,0,0
March,Monday,2020,11,D43,,NO,NO,YES,136,West Hill (136),-79.18673560778983,43.77022549630223,1,0,0,0,0
March,Monday,2020,13,D42,,NO,NO,YES,146,Malvern East (146),-79.21772186773508,43.79813039242849,1,0,0,0,0
March,Monday,2020,18,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.22365119434713,43.76162091000849,1,0,0,0,0
March,Monday,2020,9,D55,,NO,NO,YES,063,The Beaches (63),-79.29658004548907,43.67078762610601,1,0,0,0,0
March,Monday,2020,9,D14,,NO,NO,YES,095,Annex (95),-79.41435583681641,43.67315021937087,1,0,0,0,0
March,Monday,2020,11,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.51581404956458,43.612079812736084,1,0,0,0,0
March,Monday,2020,18,D52,,NO,NO,YES,079,University (79),-79.39694623984828,43.66044440130813,1,0,0,0,0
March,Monday,2020,13,D22,,NO,NO,YES,020,Alderwood (20),-79.5452319543753,43.60169938721523,1,0,1,0,0
March,Monday,2020,8,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.35851583962675,43.76065280558991,1,0,0,0,0
March,Monday,2020,3,D55,,NO,YES,YES,067,Playter Estates-Danforth (67),-79.34987010257862,43.68251357515713,1,0,0,0,0
March,Monday,2020,0,D33,,NO,YES,NO,042,Banbury-Don Mills (42),-79.35016890464557,43.730220115805956,1,0,0,0,0
March,Monday,2020,11,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.4196186323514,43.79631651613332,1,0,0,0,0
